Entity,Code,Year,Sugar beet | 00000157 || Production | 005510 || tonnes
Northern Europe (FAO),,2017,14798347
Northern Europe (FAO),,2018,12650020
Northern Europe (FAO),,2019,13634810
Northern Europe (FAO),,2020,11935680
Pakistan,PAK,1961,20300
Pakistan,PAK,1962,49080
Pakistan,PAK,1963,43760
Pakistan,PAK,1964,75610
Pakistan,PAK,1965,47150
Pakistan,PAK,1966,69070
Pakistan,PAK,1967,46240
Pakistan,PAK,1968,95760
Pakistan,PAK,1969,205310
Pakistan,PAK,1970,252140
Pakistan,PAK,1971,166000
Pakistan,PAK,1972,210000
Pakistan,PAK,1973,111970
Pakistan,PAK,1974,95870
Pakistan,PAK,1975,235235
Pakistan,PAK,1976,272847
Pakistan,PAK,1977,389354
Pakistan,PAK,1978,326890
Pakistan,PAK,1979,334644
Pakistan,PAK,1980,339309
Pakistan,PAK,1981,452522
Pakistan,PAK,1982,360427
Pakistan,PAK,1983,206200
Pakistan,PAK,1984,178400
Pakistan,PAK,1985,103500
Pakistan,PAK,1986,135400
Pakistan,PAK,1987,319800
Pakistan,PAK,1988,456300
Pakistan,PAK,1989,341700
Pakistan,PAK,1990,342826
Pakistan,PAK,1991,319300
Pakistan,PAK,1992,315448
Pakistan,PAK,1993,233250
Pakistan,PAK,1994,243383
Pakistan,PAK,1995,194500
Pakistan,PAK,1996,212688
Pakistan,PAK,1997,167900
Pakistan,PAK,1998,82800
Pakistan,PAK,1999,127400
Pakistan,PAK,2000,159329
Pakistan,PAK,2001,132100
Pakistan,PAK,2002,87100
Pakistan,PAK,2003,215411
Pakistan,PAK,2004,250169
Pakistan,PAK,2005,120902
Pakistan,PAK,2006,93345
Pakistan,PAK,2007,83600
Pakistan,PAK,2008,64095
Pakistan,PAK,2009,93010
Pakistan,PAK,2010,0
Pakistan,PAK,2011,400
Pakistan,PAK,2012,1300
Pakistan,PAK,2013,1300
Pakistan,PAK,2014,1300
Pakistan,PAK,2015,16900
Pakistan,PAK,2016,21400
Pakistan,PAK,2017,26630
Pakistan,PAK,2018,29468
Pakistan,PAK,2019,38620
Pakistan,PAK,2020,17383
Palestine,PSE,1994,109
Palestine,PSE,1995,60
Palestine,PSE,1996,108
Palestine,PSE,1997,116
Palestine,PSE,1998,53
Palestine,PSE,1999,100
Palestine,PSE,2000,100
Poland,POL,1961,11555000
Poland,POL,1962,10075000
Poland,POL,1963,10661000
Poland,POL,1964,12574000
Poland,POL,1965,12314000
Poland,POL,1966,13620000
Poland,POL,1967,15521000
Poland,POL,1968,14800000
Poland,POL,1969,11321000
Poland,POL,1970,12742000
Poland,POL,1971,12557000
Poland,POL,1972,14341000
Poland,POL,1973,13664000
Poland,POL,1974,12971000
Poland,POL,1975,15706842
Poland,POL,1976,15106801
Poland,POL,1977,15640109
Poland,POL,1978,15706549
Poland,POL,1979,14153586
Poland,POL,1980,10138960
Poland,POL,1981,15867210
Poland,POL,1982,15085414
Poland,POL,1983,16364304
Poland,POL,1984,16048313
Poland,POL,1985,14663764
Poland,POL,1986,14217460
Poland,POL,1987,13986964
Poland,POL,1988,14068824
Poland,POL,1989,14373680
Poland,POL,1990,16720958
Poland,POL,1991,11411793
Poland,POL,1992,11051938
Poland,POL,1993,15620752
Poland,POL,1994,11676090
Poland,POL,1995,13309070
Poland,POL,1996,17845920
Poland,POL,1997,15886194
Poland,POL,1998,15170608
Poland,POL,1999,12563612
Poland,POL,2000,13134383
Poland,POL,2001,11363907
Poland,POL,2002,13433900
Poland,POL,2003,11739509
Poland,POL,2004,12730366
Poland,POL,2005,11730554
Poland,POL,2006,11474820
Poland,POL,2007,12681555
Poland,POL,2008,8715120
Poland,POL,2009,10849200
Poland,POL,2010,9972598
Poland,POL,2011,11674153
Poland,POL,2012,12349546
Poland,POL,2013,11234194
Poland,POL,2014,13488875
Poland,POL,2015,9364467
Poland,POL,2016,13523781
Poland,POL,2017,15732952
Poland,POL,2018,14302910
Poland,POL,2019,13836620
Poland,POL,2020,14171540
Portugal,PRT,1961,91300
Portugal,PRT,1962,75000
Portugal,PRT,1963,90000
Portugal,PRT,1964,75000
Portugal,PRT,1965,97500
Portugal,PRT,1966,115600
Portugal,PRT,1967,123500
Portugal,PRT,1968,105000
Portugal,PRT,1969,65900
Portugal,PRT,1970,66800
Portugal,PRT,1971,100700
Portugal,PRT,1972,94700
Portugal,PRT,1973,70300
Portugal,PRT,1974,92800
Portugal,PRT,1975,113400
Portugal,PRT,1976,128500
Portugal,PRT,1977,65000
Portugal,PRT,1978,46310
Portugal,PRT,1979,46310
Portugal,PRT,1980,38036
Portugal,PRT,1981,28915
Portugal,PRT,1982,30380
Portugal,PRT,1983,41957
Portugal,PRT,1984,66019
Portugal,PRT,1985,31095
Portugal,PRT,1986,39310
Portugal,PRT,1987,19089
Portugal,PRT,1988,8289
Portugal,PRT,1989,12053
Portugal,PRT,1990,12692
Portugal,PRT,1991,11931
Portugal,PRT,1992,19259
Portugal,PRT,1993,31962
Portugal,PRT,1994,50085
Portugal,PRT,1995,56991
Portugal,PRT,1996,32400
Portugal,PRT,1997,149514
Portugal,PRT,1998,187648
Portugal,PRT,1999,505323
Portugal,PRT,2000,461735
Portugal,PRT,2001,280888
Portugal,PRT,2002,643859
Portugal,PRT,2003,484149
Portugal,PRT,2004,626562
Portugal,PRT,2005,604879
Portugal,PRT,2006,320039
Portugal,PRT,2007,251573
Portugal,PRT,2008,137001
Portugal,PRT,2009,6612
Portugal,PRT,2010,4163
Portugal,PRT,2011,7955
Portugal,PRT,2012,18894
Portugal,PRT,2013,9891
Portugal,PRT,2014,13320
Portugal,PRT,2015,5761
Portugal,PRT,2016,9657
Portugal,PRT,2017,10099
Portugal,PRT,2018,0
Portugal,PRT,2019,0
Portugal,PRT,2020,0
Romania,ROU,1961,2910800
Romania,ROU,1962,2180400
Romania,ROU,1963,2298200
Romania,ROU,1964,3668000
Romania,ROU,1965,3013200
Romania,ROU,1966,4368000
Romania,ROU,1967,3829800
Romania,ROU,1968,3936000
Romania,ROU,1969,3783000
Romania,ROU,1970,2921300
Romania,ROU,1971,3975000
Romania,ROU,1972,5581400
Romania,ROU,1973,4380200
Romania,ROU,1974,4947100
Romania,ROU,1975,4905070
Romania,ROU,1976,6910600
Romania,ROU,1977,6246165
Romania,ROU,1978,5844679
Romania,ROU,1979,6109131
Romania,ROU,1980,5297500
Romania,ROU,1981,5441226
Romania,ROU,1982,6647266
Romania,ROU,1983,4818558
Romania,ROU,1984,7018500
Romania,ROU,1985,6144600
Romania,ROU,1986,5397100
Romania,ROU,1987,5217200
Romania,ROU,1988,4868600
Romania,ROU,1989,6771100
Romania,ROU,1990,3277705
Romania,ROU,1991,4702693
Romania,ROU,1992,2896691
Romania,ROU,1993,1776327
Romania,ROU,1994,2763783
Romania,ROU,1995,2654610
Romania,ROU,1996,2848169
Romania,ROU,1997,2725512
Romania,ROU,1998,2361359
Romania,ROU,1999,1414928
Romania,ROU,2000,666870
Romania,ROU,2001,875485
Romania,ROU,2002,954630
Romania,ROU,2003,764475
Romania,ROU,2004,672723
Romania,ROU,2005,729658
Romania,ROU,2006,1152200
Romania,ROU,2007,748839
Romania,ROU,2008,706660
Romania,ROU,2009,816814
Romania,ROU,2010,837895
Romania,ROU,2011,660497
Romania,ROU,2012,719788
Romania,ROU,2013,1029209
Romania,ROU,2014,1398570
Romania,ROU,2015,1040827
Romania,ROU,2016,1012186
Romania,ROU,2017,1174502
Romania,ROU,2018,978270
Romania,ROU,2019,917160
Romania,ROU,2020,778300
Russia,RUS,1992,25547700
Russia,RUS,1993,25467912
Russia,RUS,1994,13945541
Russia,RUS,1995,19071562
Russia,RUS,1996,16165349
Russia,RUS,1997,13878828
Russia,RUS,1998,10796182
Russia,RUS,1999,15225912
Russia,RUS,2000,14050869
Russia,RUS,2001,14552677
Russia,RUS,2002,15658832
Russia,RUS,2003,19355316
Russia,RUS,2004,21809390
Russia,RUS,2005,21275534
Russia,RUS,2006,30672874
Russia,RUS,2007,28836189
Russia,RUS,2008,28995280
Russia,RUS,2009,24892024
Russia,RUS,2010,22255939
Russia,RUS,2011,47643272
Russia,RUS,2012,45056852
Russia,RUS,2013,39321161
Russia,RUS,2014,33513369
Russia,RUS,2015,39030505
Russia,RUS,2016,51324953
Russia,RUS,2017,51913442
Russia,RUS,2018,42065957
Russia,RUS,2019,54350115
Russia,RUS,2020,33915086
Serbia,SRB,2006,3188905
Serbia,SRB,2007,3206380
Serbia,SRB,2008,2299770
Serbia,SRB,2009,2797596
Serbia,SRB,2010,3324847
Serbia,SRB,2011,2821919
Serbia,SRB,2012,2482962
Serbia,SRB,2013,3180008
Serbia,SRB,2014,3507441
Serbia,SRB,2015,2183194
Serbia,SRB,2016,2683860
Serbia,SRB,2017,2513495
Serbia,SRB,2018,2325303
Serbia,SRB,2019,2305316
Serbia,SRB,2020,2018215
Serbia and Montenegro,OWID_SRM,1992,2764000
Serbia and Montenegro,OWID_SRM,1993,1292003
Serbia and Montenegro,OWID_SRM,1994,2238000
Serbia and Montenegro,OWID_SRM,1995,1694000
Serbia and Montenegro,OWID_SRM,1996,2418000
Serbia and Montenegro,OWID_SRM,1997,2043000
Serbia and Montenegro,OWID_SRM,1998,1980000
Serbia and Montenegro,OWID_SRM,1999,2427580
Serbia and Montenegro,OWID_SRM,2000,1070033
Serbia and Montenegro,OWID_SRM,2001,1806425
Serbia and Montenegro,OWID_SRM,2002,2098080
Serbia and Montenegro,OWID_SRM,2003,1738044
Serbia and Montenegro,OWID_SRM,2004,2643034
Serbia and Montenegro,OWID_SRM,2005,3101176
Slovakia,SVK,1993,1107176
Slovakia,SVK,1994,1110217
Slovakia,SVK,1995,1174623
Slovakia,SVK,1996,1695239
Slovakia,SVK,1997,1668249
Slovakia,SVK,1998,1330910
Slovakia,SVK,1999,1404931
Slovakia,SVK,2000,961465
Slovakia,SVK,2001,1286800
Slovakia,SVK,2002,1346158
Slovakia,SVK,2003,1171718
Slovakia,SVK,2004,1598773
Slovakia,SVK,2005,1734612
Slovakia,SVK,2006,1370908
Slovakia,SVK,2007,846500
Slovakia,SVK,2008,678915
Slovakia,SVK,2009,898807
Slovakia,SVK,2010,977694
Slovakia,SVK,2011,1160701
Slovakia,SVK,2012,894455
Slovakia,SVK,2013,1144605
Slovakia,SVK,2014,1550218
Slovakia,SVK,2015,1205450
Slovakia,SVK,2016,1506939
Slovakia,SVK,2017,1230793
Slovakia,SVK,2018,1311970
Slovakia,SVK,2019,1251670
Slovakia,SVK,2020,1272970
Slovenia,SVN,1992,96598
Slovenia,SVN,1993,132636
Slovenia,SVN,1994,221886
Slovenia,SVN,1995,265077
Slovenia,SVN,1996,308005
Slovenia,SVN,1997,288775
Slovenia,SVN,1998,380245
Slovenia,SVN,1999,467137
Slovenia,SVN,2000,349065
Slovenia,SVN,2001,185732
Slovenia,SVN,2002,232209
Slovenia,SVN,2003,202077
Slovenia,SVN,2004,213092
Slovenia,SVN,2005,260095
Slovenia,SVN,2006,262031
Slovenia,SVN,2007,0
Slovenia,SVN,2008,0
Slovenia,SVN,2009,0
Slovenia,SVN,2010,0
Slovenia,SVN,2011,0
Slovenia,SVN,2019,11280
Slovenia,SVN,2020,7430
South America,,1961,423081
South America,,1962,738056
South America,,1963,1078787
South America,,1964,859880
South America,,1965,1073502
South America,,1966,1324783
South America,,1967,1413263
South America,,1968,1347488
South America,,1969,1552720
South America,,1970,1933073
South America,,1971,1843056
South America,,1972,1545087
South America,,1973,1229419
South America,,1974,1461379
South America,,1975,2194189
South America,,1976,3112968
South America,,1977,2806563
South America,,1978,1216998
South America,,1979,1019137
South America,,1980,957542
South America,,1981,1808222
South America,,1982,1335166
South America,,1983,2041738
South America,,1984,2471990
South America,,1985,2307397
South America,,1986,2927232
South America,,1987,2901864
South America,,1988,2745251
South America,,1989,2953861
South America,,1990,2535655
South America,,1991,2317270
South America,,1992,3758012
South America,,1993,3456750
South America,,1994,3562734
South America,,1995,3761101
South America,,1996,3127293
South America,,1997,2738053
South America,,1998,3117280
South America,,1999,3079849
South America,,2000,3124142
South America,,2001,3265333
South America,,2002,3594385
South America,,2003,2211109
South America,,2004,2311519
South America,,2005,2633376
South America,,2006,2237547
South America,,2007,1670099
South America,,2008,1262519
South America,,2009,1084192
South America,,2010,1459132
South America,,2011,1998677
South America,,2012,1882767
South America,,2013,1942472
South America,,2014,1787556
South America,,2015,2126058
South America,,2016,1705937
South America,,2017,1829619
South America,,2018,2432268
South America,,2019,1369205
South America,,2020,1316170
South America (FAO),,1961,423081
South America (FAO),,1962,738056
South America (FAO),,1963,1078787
South America (FAO),,1964,859880
South America (FAO),,1965,1073502
South America (FAO),,1966,1324783
South America (FAO),,1967,1413263
South America (FAO),,1968,1347488
South America (FAO),,1969,1552720
South America (FAO),,1970,1933073
South America (FAO),,1971,1843056
South America (FAO),,1972,1545087
South America (FAO),,1973,1229419
South America (FAO),,1974,1461379
South America (FAO),,1975,2194189
South America (FAO),,1976,3112968
South America (FAO),,1977,2806563
South America (FAO),,1978,1216998
South America (FAO),,1979,1019137
South America (FAO),,1980,957542
South America (FAO),,1981,1808222
South America (FAO),,1982,1335166
South America (FAO),,1983,2041738
South America (FAO),,1984,2471990
South America (FAO),,1985,2307397
South America (FAO),,1986,2927232
South America (FAO),,1987,2901864
South America (FAO),,1988,2745251
South America (FAO),,1989,2953861
South America (FAO),,1990,2535655
South America (FAO),,1991,2317270
South America (FAO),,1992,3758012
South America (FAO),,1993,3456750
South America (FAO),,1994,3562734
South America (FAO),,1995,3761101
South America (FAO),,1996,3127293
South America (FAO),,1997,2738053
South America (FAO),,1998,3117280
South America (FAO),,1999,3079849
South America (FAO),,2000,3124142
South America (FAO),,2001,3265333
South America (FAO),,2002,3594385
South America (FAO),,2003,2211109
South America (FAO),,2004,2311519
South America (FAO),,2005,2633376
South America (FAO),,2006,2237547
South America (FAO),,2007,1670099
South America (FAO),,2008,1262519
South America (FAO),,2009,1084192
South America (FAO),,2010,1459132
South America (FAO),,2011,1998677
South America (FAO),,2012,1882767
South America (FAO),,2013,1942472
South America (FAO),,2014,1787556
South America (FAO),,2015,2126058
South America (FAO),,2016,1705937
South America (FAO),,2017,1829619
South America (FAO),,2018,2432268
South America (FAO),,2019,1369205
South America (FAO),,2020,1316170
Southern Asia (FAO),,1961,873140
Southern Asia (FAO),,1962,1141536
Southern Asia (FAO),,1963,1290985
Southern Asia (FAO),,1964,1134610
Southern Asia (FAO),,1965,1514150
Southern Asia (FAO),,1966,2588070
Southern Asia (FAO),,1967,2946240
Southern Asia (FAO),,1968,3569346
Southern Asia (FAO),,1969,3757582
Southern Asia (FAO),,1970,3769140
Southern Asia (FAO),,1971,3998000
Southern Asia (FAO),,1972,3912300
Southern Asia (FAO),,1973,4049970
Southern Asia (FAO),,1974,4237470
Southern Asia (FAO),,1975,5013735
Southern Asia (FAO),,1976,5635507
Southern Asia (FAO),,1977,4673890
Southern Asia (FAO),,1978,4059591
Southern Asia (FAO),,1979,4228844
Southern Asia (FAO),,1980,4014095
Southern Asia (FAO),,1981,3725114
Southern Asia (FAO),,1982,4701466
Southern Asia (FAO),,1983,3870701
Southern Asia (FAO),,1984,3596220
Southern Asia (FAO),,1985,4032229
Southern Asia (FAO),,1986,5105536
Southern Asia (FAO),,1987,4778337
Southern Asia (FAO),,1988,4128693
Southern Asia (FAO),,1989,3880622
Southern Asia (FAO),,1990,3985752
Southern Asia (FAO),,1991,5320578
Southern Asia (FAO),,1992,6321756
Southern Asia (FAO),,1993,5641908
Southern Asia (FAO),,1994,5539112
Southern Asia (FAO),,1995,5716798
Southern Asia (FAO),,1996,3900256
Southern Asia (FAO),,1997,4923035
Southern Asia (FAO),,1998,5071217
Southern Asia (FAO),,1999,5676682
Southern Asia (FAO),,2000,4492501
Southern Asia (FAO),,2001,4782117
Southern Asia (FAO),,2002,6185632
Southern Asia (FAO),,2003,6149585
Southern Asia (FAO),,2004,5171505
Southern Asia (FAO),,2005,5026289
Southern Asia (FAO),,2006,6805458
Southern Asia (FAO),,2007,5503774
Southern Asia (FAO),,2008,1791065
Southern Asia (FAO),,2009,2124419
Southern Asia (FAO),,2010,3881699
Southern Asia (FAO),,2011,4718461
Southern Asia (FAO),,2012,4085209
Southern Asia (FAO),,2013,3483460
Southern Asia (FAO),,2014,4743625
Southern Asia (FAO),,2015,5615635
Southern Asia (FAO),,2016,5988610
Southern Asia (FAO),,2017,8417184
Southern Asia (FAO),,2018,6325430
Southern Asia (FAO),,2019,5728488
Southern Asia (FAO),,2020,6248210
Southern Europe (FAO),,1961,13376735
Southern Europe (FAO),,1962,12886321
Southern Europe (FAO),,1963,13763808
Southern Europe (FAO),,1964,14859076
Southern Europe (FAO),,1965,16205089
Southern Europe (FAO),,1966,20264078
Southern Europe (FAO),,1967,22593326
Southern Europe (FAO),,1968,19824982
Southern Europe (FAO),,1969,20390008
Southern Europe (FAO),,1970,19422591
Southern Europe (FAO),,1971,19756645
Southern Europe (FAO),,1972,21079426
Southern Europe (FAO),,1973,19696557
Southern Europe (FAO),,1974,17614059
Southern Europe (FAO),,1975,25824556
Southern Europe (FAO),,1976,33189424
Southern Europe (FAO),,1977,27467545
Southern Europe (FAO),,1978,27692346
Southern Europe (FAO),,1979,27392072
Southern Europe (FAO),,1980,27580191
Southern Europe (FAO),,1981,34550539
Southern Europe (FAO),,1982,28954401
Southern Europe (FAO),,1983,28143720
Southern Europe (FAO),,1984,28537633
Southern Europe (FAO),,1985,25228653
Southern Europe (FAO),,1986,31051355
Southern Europe (FAO),,1987,31736289
Southern Europe (FAO),,1988,29158046
Southern Europe (FAO),,1989,34729679
Southern Europe (FAO),,1990,28053320
Southern Europe (FAO),,1991,27667011
Southern Europe (FAO),,1992,28511115
Southern Europe (FAO),,1993,25489111
Southern Europe (FAO),,1994,26843073
Southern Europe (FAO),,1995,26040943
Southern Europe (FAO),,1996,26533934
Southern Europe (FAO),,1997,28691951
Southern Europe (FAO),,1998,28341069
Southern Europe (FAO),,1999,29795386
Southern Europe (FAO),,2000,25774525
Southern Europe (FAO),,2001,22877981
Southern Europe (FAO),,2002,27998672
Southern Europe (FAO),,2003,18889195
Southern Europe (FAO),,2004,22774247
Southern Europe (FAO),,2005,29401182
Southern Europe (FAO),,2006,17907180
Southern Europe (FAO),,2007,15522898
Southern Europe (FAO),,2008,12090723
Southern Europe (FAO),,2009,13011593
Southern Europe (FAO),,2010,12601635
Southern Europe (FAO),,2011,12366657
Southern Europe (FAO),,2012,10070983
Southern Europe (FAO),,2013,9370318
Southern Europe (FAO),,2014,12919694
Southern Europe (FAO),,2015,9127306
Southern Europe (FAO),,2016,9277471
Southern Europe (FAO),,2017,9995326
Southern Europe (FAO),,2018,8011013
Southern Europe (FAO),,2019,7672470
Southern Europe (FAO),,2020,7185094
Spain,ESP,1961,4350000
Spain,ESP,1962,3506000
Spain,ESP,1963,2703000
Spain,ESP,1964,3328000
Spain,ESP,1965,3664000
Spain,ESP,1966,4000000
Spain,ESP,1967,4283000
Spain,ESP,1968,4543000
Spain,ESP,1969,4980000
Spain,ESP,1970,5415000
Spain,ESP,1971,6412000
Spain,ESP,1972,5212000
Spain,ESP,1973,5501000
Spain,ESP,1974,3989000
Spain,ESP,1975,6337000
Spain,ESP,1976,10167000
Spain,ESP,1977,8307000
Spain,ESP,1978,8291000
Spain,ESP,1979,5124000
Spain,ESP,1980,6909000
Spain,ESP,1981,7941000
Spain,ESP,1982,9085000
Spain,ESP,1983,9619000
Spain,ESP,1984,8095000
Spain,ESP,1985,6619000
Spain,ESP,1986,7746000
Spain,ESP,1987,7937000
Spain,ESP,1988,8926000
Spain,ESP,1989,7333000
Spain,ESP,1990,7361000
Spain,ESP,1991,6679000
Spain,ESP,1992,7233600
Spain,ESP,1993,9230528
Spain,ESP,1994,8359612
Spain,ESP,1995,7438212
Spain,ESP,1996,8236000
Spain,ESP,1997,8530211
Spain,ESP,1998,8866220
Spain,ESP,1999,8248000
Spain,ESP,2000,7929700
Spain,ESP,2001,6755103
Spain,ESP,2002,8197289
Spain,ESP,2003,6365142
Spain,ESP,2004,7174942
Spain,ESP,2005,7291092
Spain,ESP,2006,5827031
Spain,ESP,2007,4909958
Spain,ESP,2008,3987500
Spain,ESP,2009,4225433
Spain,ESP,2010,3534517
Spain,ESP,2011,4188535
Spain,ESP,2012,3460230
Spain,ESP,2013,2468700
Spain,ESP,2014,3723309
Spain,ESP,2015,3605112
Spain,ESP,2016,3014358
Spain,ESP,2017,3292750
Spain,ESP,2018,2870910
Spain,ESP,2019,2752710
Spain,ESP,2020,2432840
Sweden,SWE,1961,2000600
Sweden,SWE,1962,1442030
Sweden,SWE,1963,1573950
Sweden,SWE,1964,1730870
Sweden,SWE,1965,1339860
Sweden,SWE,1966,1433890
Sweden,SWE,1967,1797740
Sweden,SWE,1968,1981540
Sweden,SWE,1969,1470490
Sweden,SWE,1970,1560520
Sweden,SWE,1971,1706260
Sweden,SWE,1972,1783120
Sweden,SWE,1973,1781470
Sweden,SWE,1974,2140470
Sweden,SWE,1975,1991530
Sweden,SWE,1976,2076590
Sweden,SWE,1977,2199160
Sweden,SWE,1978,2246860
Sweden,SWE,1979,2206190
Sweden,SWE,1980,2257250
Sweden,SWE,1981,2483780
Sweden,SWE,1982,2431250
Sweden,SWE,1983,1922000
Sweden,SWE,1984,2508000
Sweden,SWE,1985,2156340
Sweden,SWE,1986,2187300
Sweden,SWE,1987,1698750
Sweden,SWE,1988,2438580
Sweden,SWE,1989,2654000
Sweden,SWE,1990,2776000
Sweden,SWE,1991,1628000
Sweden,SWE,1992,2136000
Sweden,SWE,1993,2544000
Sweden,SWE,1994,2349800
Sweden,SWE,1995,2478500
Sweden,SWE,1996,2430000
Sweden,SWE,1997,2430000
Sweden,SWE,1998,2570800
Sweden,SWE,1999,2752600
Sweden,SWE,2000,2602200
Sweden,SWE,2001,2659400
Sweden,SWE,2002,2664300
Sweden,SWE,2003,2484400
Sweden,SWE,2004,2287100
Sweden,SWE,2005,2381200
Sweden,SWE,2006,2189000
Sweden,SWE,2007,2137700
Sweden,SWE,2008,1974900
Sweden,SWE,2009,2405800
Sweden,SWE,2010,1973700
Sweden,SWE,2011,2493200
Sweden,SWE,2012,2178100
Sweden,SWE,2013,2326200
Sweden,SWE,2014,2056200
Sweden,SWE,2015,1178300
Sweden,SWE,2016,1988400
Sweden,SWE,2017,1963500
Sweden,SWE,2018,1698400
Sweden,SWE,2019,2028900
Sweden,SWE,2020,2027100
Switzerland,CHE,1961,223700
Switzerland,CHE,1962,167800
Switzerland,CHE,1963,296900
Switzerland,CHE,1964,361700
Switzerland,CHE,1965,297600
Switzerland,CHE,1966,366000
Switzerland,CHE,1967,423400
Switzerland,CHE,1968,453000
Switzerland,CHE,1969,392300
Switzerland,CHE,1970,379200
Switzerland,CHE,1971,472200
Switzerland,CHE,1972,395700
Switzerland,CHE,1973,539500
Switzerland,CHE,1974,518400
Switzerland,CHE,1975,479500
Switzerland,CHE,1976,587031
Switzerland,CHE,1977,544900
Switzerland,CHE,1978,633700
Switzerland,CHE,1979,781400
Switzerland,CHE,1980,675000
Switzerland,CHE,1981,902000
Switzerland,CHE,1982,836000
Switzerland,CHE,1983,832000
Switzerland,CHE,1984,860000
Switzerland,CHE,1985,788900
Switzerland,CHE,1986,761300
Switzerland,CHE,1987,823874
Switzerland,CHE,1988,922479
Switzerland,CHE,1989,888251
Switzerland,CHE,1990,873885
Switzerland,CHE,1991,896446
Switzerland,CHE,1992,907270
Switzerland,CHE,1993,976439
Switzerland,CHE,1994,841404
Switzerland,CHE,1995,823955
Switzerland,CHE,1996,1142199
Switzerland,CHE,1997,1180030
Switzerland,CHE,1998,1124644
Switzerland,CHE,1999,1186176
Switzerland,CHE,2000,1408448
Switzerland,CHE,2001,1050200
Switzerland,CHE,2002,1407910
Switzerland,CHE,2003,1257314
Switzerland,CHE,2004,1455811
Switzerland,CHE,2005,1409357
Switzerland,CHE,2006,1242728
Switzerland,CHE,2007,1572925
Switzerland,CHE,2008,1625220
Switzerland,CHE,2009,1719707
Switzerland,CHE,2010,1302055
Switzerland,CHE,2011,1828184
Switzerland,CHE,2012,1672761
Switzerland,CHE,2013,1376289
Switzerland,CHE,2014,1924260
Switzerland,CHE,2015,1355710
Switzerland,CHE,2016,1277407
Switzerland,CHE,2017,1544781
Switzerland,CHE,2018,1263462
Switzerland,CHE,2019,1454536
Switzerland,CHE,2020,1423529
Syria,SYR,1961,85772
Syria,SYR,1962,81042
Syria,SYR,1963,86899
Syria,SYR,1964,171314
Syria,SYR,1965,171400
Syria,SYR,1966,189100
Syria,SYR,1967,154400
Syria,SYR,1968,166040
Syria,SYR,1969,188738
Syria,SYR,1970,227541
Syria,SYR,1971,232222
Syria,SYR,1972,248947
Syria,SYR,1973,152448
Syria,SYR,1974,138900
Syria,SYR,1975,187376
Syria,SYR,1976,242314
Syria,SYR,1977,273309
Syria,SYR,1978,231938
Syria,SYR,1979,288833
Syria,SYR,1980,503900
Syria,SYR,1981,564000
Syria,SYR,1982,860331
Syria,SYR,1983,1157700
Syria,SYR,1984,1268200
Syria,SYR,1985,412200
Syria,SYR,1986,440000
Syria,SYR,1987,457400
Syria,SYR,1988,222100
Syria,SYR,1989,411600
Syria,SYR,1990,421800
Syria,SYR,1991,652554
Syria,SYR,1992,1364915
Syria,SYR,1993,1236758
Syria,SYR,1994,1451900
Syria,SYR,1995,1406086
Syria,SYR,1996,974153
Syria,SYR,1997,1126391
Syria,SYR,1998,1202200
Syria,SYR,1999,1330387
Syria,SYR,2000,1175326
Syria,SYR,2001,1215480
Syria,SYR,2002,1522702
Syria,SYR,2003,1205200
Syria,SYR,2004,1217658
Syria,SYR,2005,1096400
Syria,SYR,2006,1437900
Syria,SYR,2007,1366450
Syria,SYR,2008,1104900
Syria,SYR,2009,732706
Syria,SYR,2010,1427456
Syria,SYR,2011,1805184
Syria,SYR,2012,1027942
Syria,SYR,2013,316855
Syria,SYR,2014,65310
Syria,SYR,2015,29300
Syria,SYR,2016,10300
Syria,SYR,2017,17838
Syria,SYR,2018,5058
Syria,SYR,2019,18452
Syria,SYR,2020,0
Tunisia,TUN,1961,33000
Tunisia,TUN,1962,33000
Tunisia,TUN,1963,45000
Tunisia,TUN,1964,49000
Tunisia,TUN,1965,37500
Tunisia,TUN,1966,56400
Tunisia,TUN,1967,39850
Tunisia,TUN,1968,34100
Tunisia,TUN,1969,39744
Tunisia,TUN,1970,27400
Tunisia,TUN,1971,34838
Tunisia,TUN,1972,44016
Tunisia,TUN,1973,44800
Tunisia,TUN,1974,47400
Tunisia,TUN,1975,52800
Tunisia,TUN,1976,83000
Tunisia,TUN,1977,118000
Tunisia,TUN,1978,80000
Tunisia,TUN,1979,52000
Tunisia,TUN,1980,73000
Tunisia,TUN,1981,62000
Tunisia,TUN,1982,82600
Tunisia,TUN,1983,67000
Tunisia,TUN,1984,135200
Tunisia,TUN,1985,155800
Tunisia,TUN,1986,205000
Tunisia,TUN,1987,303500
Tunisia,TUN,1988,256000
Tunisia,TUN,1989,252000
Tunisia,TUN,1990,281700
Tunisia,TUN,1991,210300
Tunisia,TUN,1992,290750
Tunisia,TUN,1993,245830
Tunisia,TUN,1994,231500
Tunisia,TUN,1995,270000
Tunisia,TUN,1996,305500
Tunisia,TUN,1997,268000
Tunisia,TUN,1998,142600
Tunisia,TUN,1999,89358
Tunisia,TUN,2000,20700
Tunisia,TUN,2001,0
Tunisia,TUN,2002,0
Tunisia,TUN,2003,0
Tunisia,TUN,2004,0
Tunisia,TUN,2005,0
Tunisia,TUN,2006,0
Tunisia,TUN,2007,0
Tunisia,TUN,2008,0
Tunisia,TUN,2009,0
Tunisia,TUN,2010,0
Tunisia,TUN,2011,0
